,primary_label,secondary_labels,type,filename,collection,rating,latitude,longitude,scientific_name,common_name,genus,species,inat_taxon_id,class_name
3820,blbgra1,[''],[''],blbgra1/iNat291158.ogg,iNat,0.0,20.7403,-103.2925,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3821,blbgra1,[''],[''],blbgra1/iNat317619.ogg,iNat,0.0,20.5138,-97.4619,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3822,blbgra1,[''],[''],blbgra1/iNat330270.ogg,iNat,0.0,-22.8672,-47.9624,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3823,blbgra1,[''],[''],blbgra1/iNat331797.ogg,iNat,0.0,-22.4122,-46.9426,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3824,blbgra1,[''],[''],blbgra1/iNat341100.ogg,iNat,0.0,-27.8292,-64.1931,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3825,blbgra1,[''],[''],blbgra1/iNat370278.ogg,iNat,0.0,-31.515,-60.9063,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3826,blbgra1,[''],[''],blbgra1/iNat374267.ogg,iNat,0.0,-23.3358,-46.6913,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3827,blbgra1,[''],[''],blbgra1/iNat376887.ogg,iNat,0.0,-21.7791,-48.1793,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3828,blbgra1,[''],[''],blbgra1/iNat377892.ogg,iNat,0.0,-31.6617,-60.7608,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3829,blbgra1,[''],[''],blbgra1/iNat391583.ogg,iNat,0.0,-5.4899,-44.1709,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3830,blbgra1,[''],[''],blbgra1/iNat397211.ogg,iNat,0.0,-6.8511,-35.4923,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3831,blbgra1,[''],[''],blbgra1/iNat412718.ogg,iNat,0.0,20.5138,-97.4619,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3832,blbgra1,[''],[''],blbgra1/iNat416508.ogg,iNat,0.0,4.5794,-75.654,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3833,blbgra1,[''],[''],blbgra1/iNat42248.ogg,iNat,0.0,19.4445,-96.9483,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3834,blbgra1,[''],[''],blbgra1/iNat42249.ogg,iNat,0.0,19.4445,-96.9483,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3835,blbgra1,[''],[''],blbgra1/iNat448579.ogg,iNat,0.0,21.1791,-105.1839,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3836,blbgra1,[''],[''],blbgra1/iNat452873.ogg,iNat,0.0,4.6277,-75.5854,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3837,blbgra1,[''],[''],blbgra1/iNat506341.ogg,iNat,0.0,-1.5101,-78.0511,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3838,blbgra1,[''],[''],blbgra1/iNat516999.ogg,iNat,0.0,20.4104,-100.0779,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3839,blbgra1,[''],[''],blbgra1/iNat517017.ogg,iNat,0.0,20.4104,-100.0779,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3840,blbgra1,[''],[''],blbgra1/iNat539420.ogg,iNat,0.0,19.3705,-88.3271,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3841,blbgra1,[''],[''],blbgra1/iNat544622.ogg,iNat,0.0,13.7024,-89.0936,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3842,blbgra1,[''],[''],blbgra1/iNat547351.ogg,iNat,0.0,20.5138,-97.4619,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3843,blbgra1,[''],[''],blbgra1/iNat548826.ogg,iNat,0.0,28.1098,-109.3216,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3844,blbgra1,[''],[''],blbgra1/iNat570759.ogg,iNat,0.0,4.7699,-75.7415,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3845,blbgra1,[''],[''],blbgra1/iNat57332.ogg,iNat,0.0,-28.713,-53.6727,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3846,blbgra1,[''],[''],blbgra1/iNat575198.ogg,iNat,0.0,-12.0641,-77.0753,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3847,blbgra1,[''],[''],blbgra1/iNat587282.ogg,iNat,0.0,-23.6062,-46.8298,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3848,blbgra1,[''],[''],blbgra1/iNat620748.ogg,iNat,0.0,-31.5815,-60.7066,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3849,blbgra1,[''],[''],blbgra1/iNat65492.ogg,iNat,0.0,4.8434,-75.8183,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3850,blbgra1,[''],[''],blbgra1/iNat67550.ogg,iNat,0.0,13.9944,-89.6388,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3851,blbgra1,[''],[''],blbgra1/iNat70077.ogg,iNat,0.0,14.9145,-88.9931,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3852,blbgra1,[''],[''],blbgra1/iNat716932.ogg,iNat,0.0,18.8297,-97.0031,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3853,blbgra1,[''],[''],blbgra1/iNat747130.ogg,iNat,0.0,19.0689,-98.346,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3854,blbgra1,[''],[''],blbgra1/iNat77631.ogg,iNat,0.0,19.0482,-96.0717,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3855,blbgra1,[''],[''],blbgra1/iNat809327.ogg,iNat,0.0,19.2251,-104.6725,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3856,blbgra1,[''],[''],blbgra1/iNat811950.ogg,iNat,0.0,19.2563,-98.9955,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3857,blbgra1,[''],[''],blbgra1/iNat823290.ogg,iNat,0.0,17.7658,-92.5763,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3858,blbgra1,[''],[''],blbgra1/iNat82491.ogg,iNat,0.0,15.561,-88.0062,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3859,blbgra1,[''],[''],blbgra1/iNat848259.ogg,iNat,0.0,8.3405,-80.2142,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3860,blbgra1,[''],[''],blbgra1/iNat849786.ogg,iNat,0.0,-1.457,-78.1124,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3861,blbgra1,[''],[''],blbgra1/iNat852479.ogg,iNat,0.0,-30.4007,-58.7561,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3862,blbgra1,[''],[''],blbgra1/iNat855137.ogg,iNat,0.0,-31.4413,-61.1449,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3863,blbgra1,[''],[''],blbgra1/iNat897145.ogg,iNat,0.0,-29.4461,-60.147,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3864,blbgra1,[''],[''],blbgra1/iNat911079.ogg,iNat,0.0,-34.6075,-58.3522,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3865,blbgra1,[''],[''],blbgra1/iNat917444.ogg,iNat,0.0,-34.6082,-58.3556,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3866,blbgra1,[''],[''],blbgra1/iNat959169.ogg,iNat,0.0,-23.5808,-47.5308,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3867,blbgra1,[''],[''],blbgra1/iNat984046.ogg,iNat,0.0,4.8738,-52.3603,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3868,blbgra1,[''],[''],blbgra1/iNat984239.ogg,iNat,0.0,4.8884,-52.2912,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3869,blbgra1,[''],[''],blbgra1/iNat990572.ogg,iNat,0.0,4.8828,-52.3639,Volatinia jacarina,Blue-black Grassquit,Volatinia,jacarina,10288,Aves
3870,blbwre1,[''],"['song', 'short song']",blbwre1/XC10569.ogg,XC,1.0,9.1334,-79.6501,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3871,blbwre1,['yercac1'],"['song', 'short song']",blbwre1/XC10570.ogg,XC,4.5,9.1334,-79.6501,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3872,blbwre1,[''],['song'],blbwre1/XC112889.ogg,XC,5.0,9.1199,-79.6991,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3873,blbwre1,[''],['call'],blbwre1/XC112986.ogg,XC,4.0,8.5194,-83.4071,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3874,blbwre1,[''],['song'],blbwre1/XC11515.ogg,XC,3.0,9.0245,-79.5528,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3875,blbwre1,[''],['song'],blbwre1/XC122714.ogg,XC,3.0,6.0498,-74.2614,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3876,blbwre1,[''],['duet'],blbwre1/XC148213.ogg,XC,5.0,5.5742,-74.9,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3877,blbwre1,[''],['call'],blbwre1/XC148304.ogg,XC,5.0,1.8888,-76.2888,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3878,blbwre1,['chbant1'],['call'],blbwre1/XC148416.ogg,XC,3.5,6.6983,-74.3696,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3879,blbwre1,[''],['song'],blbwre1/XC153802.ogg,XC,3.0,8.6795,-82.6398,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3880,blbwre1,[''],['song'],blbwre1/XC165963.ogg,XC,5.0,9.7751,-84.6167,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3881,blbwre1,[''],['song'],blbwre1/XC165964.ogg,XC,5.0,9.7751,-84.6167,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3882,blbwre1,[''],['song'],blbwre1/XC169497.ogg,XC,5.0,8.5264,-83.3951,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3883,blbwre1,[''],['song'],blbwre1/XC178613.ogg,XC,2.0,6.6107,-74.5333,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3884,blbwre1,[''],['song'],blbwre1/XC178614.ogg,XC,2.0,6.6107,-74.5333,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3885,blbwre1,[''],['song'],blbwre1/XC192252.ogg,XC,3.0,9.7804,-84.6061,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3886,blbwre1,[''],['song'],blbwre1/XC195788.ogg,XC,2.0,5.6071,-74.9457,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3887,blbwre1,[''],['song'],blbwre1/XC235011.ogg,XC,1.0,3.5629,-76.5387,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3888,blbwre1,[''],['song'],blbwre1/XC247693.ogg,XC,4.0,9.1081,-79.8202,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3889,blbwre1,[''],['call'],blbwre1/XC253545.ogg,XC,5.0,1.887,-76.263,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3890,blbwre1,[''],['song'],blbwre1/XC265200.ogg,XC,4.0,9.4939,-84.048,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3891,blbwre1,[''],['song'],blbwre1/XC267500.ogg,XC,5.0,9.4939,-84.048,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3892,blbwre1,[''],['song'],blbwre1/XC278648.ogg,XC,5.0,9.7952,-84.6,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3893,blbwre1,[''],['call'],blbwre1/XC278871.ogg,XC,4.0,8.6924,-83.6742,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3894,blbwre1,[''],['song'],blbwre1/XC279012.ogg,XC,4.0,6.6184,-74.6423,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3895,blbwre1,[''],['call'],blbwre1/XC335112.ogg,XC,4.0,8.6511,-83.1847,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3896,blbwre1,[''],"['call', 'song']",blbwre1/XC335113.ogg,XC,4.0,8.6511,-83.1847,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3897,blbwre1,[''],['song'],blbwre1/XC353295.ogg,XC,4.0,6.833,-74.7692,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3898,blbwre1,"['pirfly1', 'yebela1', 'crcwoo1', 'crbtan1', 'smbani', 'trokin', 'cinbec1', 'rugdov', 'thbeup1']",['song'],blbwre1/XC355331.ogg,XC,4.5,8.939,-78.465,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3899,blbwre1,['rumfly1'],"['song', 'wing whirrs']",blbwre1/XC356936.ogg,XC,4.5,8.939,-78.465,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3900,blbwre1,"['orcpar', 'bugtan', 'trokin', 'rumfly1', 'rugdov']",['song'],blbwre1/XC356985.ogg,XC,3.5,8.939,-78.465,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3901,blbwre1,[''],['song'],blbwre1/XC361180.ogg,XC,5.0,5.1267,-74.5707,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3902,blbwre1,['blhpar1'],['song'],blbwre1/XC366516.ogg,XC,3.5,9.1332,-79.7195,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3903,blbwre1,[''],"['duet', 'song']",blbwre1/XC366885.ogg,XC,5.0,5.1267,-74.5707,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3904,blbwre1,"['pirfly1', 'linwoo1', 'trokin']",['song'],blbwre1/XC373048.ogg,XC,3.5,8.939,-78.465,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3905,blbwre1,"['bobfly1', 'pirfly1', 'purgal2', 'srwswa1']",['song'],blbwre1/XC373061.ogg,XC,4.5,8.939,-78.465,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3906,blbwre1,[''],['song'],blbwre1/XC378365.ogg,XC,5.0,6.05,-74.261,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3907,blbwre1,[''],['song'],blbwre1/XC381342.ogg,XC,5.0,5.1202,-74.6169,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3908,blbwre1,[''],['song'],blbwre1/XC381343.ogg,XC,5.0,5.0616,-74.6091,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3909,blbwre1,[''],['song'],blbwre1/XC384460.ogg,XC,4.0,6.833,-74.7692,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3910,blbwre1,[''],['song'],blbwre1/XC386635.ogg,XC,5.0,4.379,-75.1349,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3911,blbwre1,['strcuc1'],['song'],blbwre1/XC387420.ogg,XC,3.5,6.9641,-74.5794,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3912,blbwre1,[''],['song'],blbwre1/XC388460.ogg,XC,4.0,5.1266,-74.5924,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3913,blbwre1,['chbant1'],"['begging call', 'wing whirrs']",blbwre1/XC388752.ogg,XC,4.5,9.1332,-79.7195,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3914,blbwre1,[''],['song'],blbwre1/XC404517.ogg,XC,3.0,7.1097,-73.4722,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3915,blbwre1,[''],['song'],blbwre1/XC404518.ogg,XC,3.0,7.1097,-73.4722,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3916,blbwre1,[''],['song'],blbwre1/XC408293.ogg,XC,5.0,9.05,-79.6342,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3917,blbwre1,"['whbant1', 'recwoo1', 'trokin']",['song'],blbwre1/XC409331.ogg,XC,3.5,8.2594,-77.7761,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3918,blbwre1,"['whbant1', 'recwoo1', 'crbtan1']",['song'],blbwre1/XC409333.ogg,XC,4.5,8.2594,-77.7761,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3919,blbwre1,['crbtan1'],['song'],blbwre1/XC420340.ogg,XC,4.5,4.4804,-75.1069,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3920,blbwre1,[''],['song'],blbwre1/XC424398.ogg,XC,5.0,4.4804,-75.1069,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3921,blbwre1,[''],['call'],blbwre1/XC428285.ogg,XC,5.0,4.351,-74.652,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3922,blbwre1,[''],"['call', 'song', 'and song']",blbwre1/XC432954.ogg,XC,3.0,4.4796,-74.6082,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3923,blbwre1,['bubwre1'],['song'],blbwre1/XC432963.ogg,XC,3.5,4.4796,-74.6082,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3924,blbwre1,[''],['song'],blbwre1/XC443222.ogg,XC,0.0,9.5498,-79.6616,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3925,blbwre1,[''],['song'],blbwre1/XC443227.ogg,XC,0.0,9.5498,-79.6616,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3926,blbwre1,[''],['song'],blbwre1/XC443231.ogg,XC,0.0,9.5513,-79.6598,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3927,blbwre1,[''],['song'],blbwre1/XC457171.ogg,XC,5.0,8.1756,-77.7374,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3928,blbwre1,"['orcpar', 'bkmtou1', 'chbant1']",['song'],blbwre1/XC457172.ogg,XC,4.5,8.1756,-77.7374,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3929,blbwre1,[''],['song'],blbwre1/XC471378.ogg,XC,0.0,3.7183,-75.5199,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3930,blbwre1,['crbtan1'],['call'],blbwre1/XC476745.ogg,XC,0.0,9.1228,-79.6942,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3931,blbwre1,[''],['call'],blbwre1/XC490057.ogg,XC,3.0,8.5194,-83.4071,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3932,blbwre1,[''],['song'],blbwre1/XC539303.ogg,XC,4.0,5.2437,-74.3056,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3933,blbwre1,[''],['call'],blbwre1/XC540969.ogg,XC,5.0,4.351,-74.652,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3934,blbwre1,[''],['song'],blbwre1/XC541347.ogg,XC,5.0,4.351,-74.652,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3935,blbwre1,[''],['song'],blbwre1/XC541349.ogg,XC,5.0,4.351,-74.652,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3936,blbwre1,['chbant1'],['song'],blbwre1/XC542278.ogg,XC,4.5,8.685,-83.6679,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3937,blbwre1,[''],['song'],blbwre1/XC54235.ogg,XC,4.0,,,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3938,blbwre1,[''],['song'],blbwre1/XC54236.ogg,XC,3.0,,,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3939,blbwre1,[''],['song'],blbwre1/XC54237.ogg,XC,3.0,,,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3940,blbwre1,[''],['song'],blbwre1/XC54240.ogg,XC,4.0,,,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3941,blbwre1,[''],['song'],blbwre1/XC562163.ogg,XC,5.0,4.351,-74.652,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3942,blbwre1,"['rutjac1', 'whtdov', 'rugdov']",['song'],blbwre1/XC568484.ogg,XC,4.5,4.351,-74.652,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3943,blbwre1,[''],['song'],blbwre1/XC56906.ogg,XC,3.0,8.1209,-78.09,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3944,blbwre1,[''],['song'],blbwre1/XC56907.ogg,XC,4.0,8.1209,-78.09,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3945,blbwre1,['whtdov'],['song'],blbwre1/XC573178.ogg,XC,3.5,5.2437,-74.3056,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3946,blbwre1,[''],['song'],blbwre1/XC574983.ogg,XC,5.0,9.1332,-79.7195,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3947,blbwre1,['cocwoo1'],['song'],blbwre1/XC574987.ogg,XC,4.5,9.1332,-79.7195,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3948,blbwre1,[''],['song'],blbwre1/XC576865.ogg,XC,4.0,9.796,-84.601,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3949,blbwre1,[''],"['call', 'song']",blbwre1/XC576866.ogg,XC,4.0,9.796,-84.601,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3950,blbwre1,['cocwoo1'],"['call', 'song']",blbwre1/XC580301.ogg,XC,4.5,9.1332,-79.7195,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3951,blbwre1,[''],"['call', 'song']",blbwre1/XC580352.ogg,XC,5.0,9.1332,-79.7195,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3952,blbwre1,[''],['song'],blbwre1/XC581212.ogg,XC,5.0,9.1332,-79.7195,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3953,blbwre1,[''],"['alarm call', 'call']",blbwre1/XC589835.ogg,XC,5.0,5.2437,-74.3056,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3954,blbwre1,"['yercac1', 'chbant1']",['song'],blbwre1/XC59605.ogg,XC,4.5,8.1506,-77.9997,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3955,blbwre1,[''],['song'],blbwre1/XC698901.ogg,XC,4.0,9.7881,-84.6019,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3956,blbwre1,[''],['song'],blbwre1/XC7807.ogg,XC,5.0,,,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3957,blbwre1,[''],[''],blbwre1/XC809013.ogg,XC,5.0,9.794,-84.601,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3958,blbwre1,[''],['song'],blbwre1/XC809016.ogg,XC,5.0,9.406,-84.139,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3959,blbwre1,[''],['song'],blbwre1/XC865989.ogg,XC,5.0,9.7561,-84.6101,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3960,blbwre1,[''],['song'],blbwre1/XC891589.ogg,XC,5.0,7.0464,-73.3873,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3961,blbwre1,[''],['song'],blbwre1/XC928860.ogg,XC,5.0,9.1441,-79.7274,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3962,blbwre1,[''],['call'],blbwre1/XC928861.ogg,XC,5.0,9.1441,-79.7274,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
3963,blbwre1,[''],['song'],blbwre1/XC9725.ogg,XC,4.0,9.7751,-84.6167,Pheugopedius fasciatoventris,Black-bellied Wren,Pheugopedius,fasciatoventris,144857,Aves
